geneID,transcriptID,protID
ENSG00000004059,ENST00000000233,sp|P84085|ARF5_HUMAN
ENSG00000163235,ENST00000295400,sp|P01135|TGFA_HUMAN
ENSG00000153208,ENST00000295408,sp|Q12866|MERTK_HUMAN
ENSG00000163281,ENST00000295448,sp|Q8TDQ7|GNPI2_HUMAN
ENSG00000163285,ENST00000295452,sp|Q8N1C3|GBRG1_HUMAN
ENSG00000163286,ENST00000295453,sp|P10696|PPBN_HUMAN
ENSG00000163288,ENST00000295454,sp|P18505|GBRB1_HUMAN
ENSG00000163293,ENST00000295461,sp|Q6NVV3|NIPA3_HUMAN
ENSG00000163295,ENST00000295463,sp|P09923|PPBI_HUMAN
ENSG00000152795,ENST00000295470,sp|O14979|HNRDL_HUMAN
ENSG00000163312,ENST00000295488,sp|Q8TDG4|HELQ_HUMAN
ENSG00000163319,ENST00000295491,sp|Q9Y3D5|RT18C_HUMAN
ENSG00000163347,ENST00000295522,sp|O95832|CLD1_HUMAN
ENSG00000163357,ENST00000295542,sp|Q5T197|DCST1_HUMAN
ENSG00000163359,ENST00000295550,sp|P12111|CO6A3_HUMAN
ENSG00000163377,ENST00000295569,sp|Q96LR4|TAFA4_HUMAN
ENSG00000163389,ENST00000295588,sp|Q8NBL1|PGLT1_HUMAN
ENSG00000163394,ENST00000295589,sp|P32238|CCKAR_HUMAN
ENSG00000163399,ENST00000295598,sp|P05023|AT1A1_HUMAN
ENSG00000187098,ENST00000352241,sp|O75030|MITF_HUMAN
ENSG00000163421,ENST00000353065,sp|Q9HC23|PROK2_HUMAN
ENSG00000163424,ENST00000295622,sp|Q96M34|TEX55_HUMAN
ENSG00000163428,ENST00000295628,sp|Q96CX6|LRC58_HUMAN
ENSG00000163430,ENST00000295633,sp|Q12841|FSTL1_HUMAN
ENSG00000176393,ENST00000295640,sp|Q9H4A4|AMPB_HUMAN
ENSG00000163440,ENST00000295645,sp|Q8N4E4|PDCL2_HUMAN
ENSG00000163453,ENST00000295666,sp|Q16270|IBP7_HUMAN
ENSG00000163463,ENST00000295682,sp|Q8N6L1|KTAP2_HUMAN
ENSG00000163464,ENST00000295683,sp|P25024|CXCR1_HUMAN
ENSG00000163468,ENST00000295688,sp|P49368|TCPG_HUMAN
ENSG00000163472,ENST00000295694,sp|Q9BSE2|TMM79_HUMAN
ENSG00000163479,ENST00000295702,sp|P43308|SSRB_HUMAN
ENSG00000163481,ENST00000295704,sp|Q96BH1|RNF25_HUMAN
ENSG00000163482,ENST00000295709,sp|Q9NRP7|STK36_HUMAN
ENSG00000054356,ENST00000295718,sp|Q16849|PTPRN_HUMAN
ENSG00000163497,ENST00000295727,sp|Q99581|FEV_HUMAN
ENSG00000163501,ENST00000295731,sp|Q14623|IHH_HUMAN
ENSG00000163507,ENST00000295746,sp|Q8TCG1|CIP2A_HUMAN
ENSG00000163513,ENST00000295754,sp|P37173|TGFR2_HUMAN
ENSG00000163515,ENST00000295755,sp|Q9BQ08|RETNB_HUMAN
ENSG00000163519,ENST00000295756,sp|Q6PIZ9|TRAT1_HUMAN
ENSG00000163517,ENST00000295757,sp|Q96DB2|HDA11_HUMAN
ENSG00000163521,ENST00000295759,sp|Q6UWU2|GLB1L_HUMAN
ENSG00000163527,ENST00000295770,sp|Q8TCJ2|STT3B_HUMAN
ENSG00000163558,ENST00000295797,sp|P41743|KPCI_HUMAN
ENSG00000042445,ENST00000295802,sp|Q6NUM9|RETST_HUMAN
ENSG00000163565,ENST00000295809,sp|Q16666|IF16_HUMAN
ENSG00000163577,ENST00000295822,sp|Q9GZV4|IF5A2_HUMAN
ENSG00000163576,ENST00000295824,sp|Q8N7U6|EFHB_HUMAN
ENSG00000163586,ENST00000295834,sp|P07148|FABPL_HUMAN
ENSG00000163611,ENST00000295872,sp|Q8N0Z3|SPICE_HUMAN
ENSG00000163617,ENST00000295878,sp|Q8NCU4|CC191_HUMAN
ENSG00000163623,ENST00000295886,sp|P78426|NKX61_HUMAN
ENSG00000163624,ENST00000295887,sp|Q92903|CDS1_HUMAN
ENSG00000163625,ENST00000295888,sp|Q8IZQ1|WDFY3_HUMAN
ENSG00000163626,ENST00000295890,sp|Q8N8Q8|COX18_HUMAN
ENSG00000163632,ENST00000295896,sp|Q96BT1|CC049_HUMAN
ENSG00000163631,ENST00000295897,sp|P02768|ALBU_HUMAN
ENSG00000163633,ENST00000295898,sp|Q96KX1|CD036_HUMAN
ENSG00000163634,ENST00000295899,sp|Q6I9Y2|THOC7_HUMAN
ENSG00000163636,ENST00000295901,sp|Q15008|PSMD6_HUMAN
ENSG00000163645,ENST00000295910,sp|Q7L0X2|ERIP6_HUMAN
ENSG00000163660,ENST00000295926,sp|Q9UK58|CCNL1_HUMAN
ENSG00000163661,ENST00000295927,sp|P26022|PTX3_HUMAN
ENSG00000163681,ENST00000295951,sp|Q14BN4|SLMAP_HUMAN
ENSG00000163683,ENST00000295958,sp|Q96QK8|SIM14_HUMAN
ENSG00000163684,ENST00000295959,sp|O95059|RPP14_HUMAN
ENSG00000163686,ENST00000295962,sp|Q9BV23|ABHD6_HUMAN
ENSG00000163689,ENST00000295966,sp|Q6ZVT6|CF20D_HUMAN
ENSG00000008056,ENST00000295987,sp|P17600|SYN1_HUMAN
ENSG00000163710,ENST00000295992,sp|Q9UKZ9|PCOC2_HUMAN
ENSG00000163719,ENST00000296003,sp|Q8NCE2|MTMRE_HUMAN
ENSG00000163728,ENST00000296015,sp|Q96N46|TTC14_HUMAN
ENSG00000163734,ENST00000296026,sp|P19876|CXCL3_HUMAN
ENSG00000163735,ENST00000296027,sp|P42830|CXCL5_HUMAN
ENSG00000163736,ENST00000296028,sp|P02775|CXCL7_HUMAN
ENSG00000163737,ENST00000296029,sp|P02776|PLF4_HUMAN
ENSG00000138771,ENST00000296043,sp|Q8TF72|SHRM3_HUMAN
ENSG00000163751,ENST00000296046,sp|P15088|CBPA3_HUMAN
ENSG00000163754,ENST00000296048,sp|P46976|GLYG_HUMAN
ENSG00000163755,ENST00000296051,sp|Q969F9|HPS3_HUMAN
ENSG00000163762,ENST00000296059,sp|Q96CE8|T4S18_HUMAN
ENSG00000163792,ENST00000296096,sp|Q7RTU1|TCF23_HUMAN
ENSG00000163793,ENST00000296097,sp|Q8N7S2|DNJ5G_HUMAN
ENSG00000163794,ENST00000296099,sp|P55089|UCN1_HUMAN
ENSG00000243147,ENST00000296102,sp|O75394|RM33_HUMAN
ENSG00000163807,ENST00000296121,sp|Q96AT1|K1143_HUMAN
ENSG00000213639,ENST00000296122,sp|P62140|PP1B_HUMAN
ENSG00000163810,ENST00000296125,sp|P49221|TGM4_HUMAN
ENSG00000163814,ENST00000296129,sp|Q9H5V8|CDCP1_HUMAN
ENSG00000163815,ENST00000296130,sp|P05452|TETN_HUMAN
ENSG00000163818,ENST00000296135,sp|Q9NQ48|LZTL1_HUMAN
ENSG00000163820,ENST00000296137,sp|Q9BQS8|FYCO1_HUMAN
ENSG00000163823,ENST00000296140,sp|P32246|CCR1_HUMAN
ENSG00000163825,ENST00000296142,sp|Q9BQQ7|RTP3_HUMAN
ENSG00000241186,ENST00000296145,sp|P13385|TDGF1_HUMAN
ENSG00000163832,ENST00000296149,sp|Q0PNE2|ELP6_HUMAN
ENSG00000163840,ENST00000296161,sp|Q8TDB6|DTX3L_HUMAN
ENSG00000082781,ENST00000296181,sp|P18084|ITB5_HUMAN
ENSG00000163877,ENST00000296215,sp|Q8TAD8|SNIP1_HUMAN
ENSG00000144909,ENST00000296220,sp|Q9BXB4|OSB11_HUMAN
ENSG00000163884,ENST00000296233,sp|Q9UIH9|KLF15_HUMAN
ENSG00000163888,ENST00000296238,sp|Q96S95|CK2N2_HUMAN
ENSG00000163898,ENST00000296252,sp|Q8WWY8|LIPH_HUMAN
ENSG00000163902,ENST00000296255,sp|P04843|RPN1_HUMAN
ENSG00000163904,ENST00000296257,sp|Q9HC62|SENP2_HUMAN
ENSG00000163914,ENST00000296271,sp|P08100|OPSD_HUMAN
ENSG00000163933,ENST00000296292,sp|Q96AA3|RFT1_HUMAN
ENSG00000163947,ENST00000296315,sp|Q9NR81|ARHG3_HUMAN
ENSG00000144730,ENST00000296318,sp|Q8NFM7|I17RD_HUMAN
ENSG00000163958,ENST00000296326,sp|Q8WVZ1|ZDH19_HUMAN
ENSG00000163959,ENST00000296327,sp|Q86UW1|OSTA_HUMAN
ENSG00000163960,ENST00000296328,sp|O94888|UBXN7_HUMAN
ENSG00000145016,ENST00000296343,sp|Q92622|RUBIC_HUMAN
ENSG00000163975,ENST00000296350,sp|P08582|TRFM_HUMAN
ENSG00000163982,ENST00000296358,sp|Q7RTM1|OTOP1_HUMAN
ENSG00000163993,ENST00000296370,sp|P25815|S100P_HUMAN
ENSG00000164007,ENST00000296387,sp|Q8N6F1|CLD19_HUMAN
ENSG00000117385,ENST00000296388,sp|Q32P28|P3H1_HUMAN
ENSG00000164024,ENST00000296411,sp|P53582|MAP11_HUMAN
ENSG00000197894,ENST00000296412,sp|P11766|ADHX_HUMAN
ENSG00000164032,ENST00000296417,sp|P0C0S5|H2AZ_HUMAN
ENSG00000164035,ENST00000296420,sp|Q9ULC0|MUCEN_HUMAN
ENSG00000164037,ENST00000296422,sp|Q4ZJI4|SL9B1_HUMAN
ENSG00000164039,ENST00000296424,sp|Q9BUT1|BDH2_HUMAN
ENSG00000164049,ENST00000296438,sp|Q6X9E4|FBW12_HUMAN
ENSG00000164050,ENST00000296440,sp|O43157|PLXB1_HUMAN
ENSG00000164054,ENST00000296444,sp|Q8N114|SHSA5_HUMAN
ENSG00000173421,ENST00000296449,sp|Q8IYA8|IHO1_HUMAN
ENSG00000164061,ENST00000296452,sp|Q9UPA5|BSN_HUMAN
ENSG00000164062,ENST00000296456,sp|P13798|ACPH_HUMAN
ENSG00000164078,ENST00000296474,sp|Q04912|RON_HUMAN
ENSG00000164087,ENST00000296484,sp|Q8NBT0|POC1A_HUMAN
ENSG00000164089,ENST00000296486,sp|Q8TBG4|AT2L1_HUMAN
ENSG00000164088,ENST00000296487,sp|Q96MI6|PPM1M_HUMAN
ENSG00000164091,ENST00000296490,sp|Q6UXN9|WDR82_HUMAN
ENSG00000164099,ENST00000296498,sp|P56730|NETR_HUMAN
ENSG00000164100,ENST00000296499,sp|O95803|NDST3_HUMAN
ENSG00000164104,ENST00000296503,sp|P26583|HMGB2_HUMAN
ENSG00000164105,ENST00000296504,sp|O75446|SAP30_HUMAN
ENSG00000164106,ENST00000296506,sp|O75711|SCRG1_HUMAN
ENSG00000164109,ENST00000296509,sp|Q13257|MD2L1_HUMAN
ENSG00000164111,ENST00000296511,sp|P08758|ANXA5_HUMAN
ENSG00000164113,ENST00000296513,sp|Q96M93|ADAD1_HUMAN
ENSG00000164120,ENST00000296522,sp|P15428|PGDH_HUMAN
ENSG00000164122,ENST00000296525,sp|Q8WWX0|ASB5_HUMAN
ENSG00000120251,ENST00000296526,sp|P42262|GRIA2_HUMAN
ENSG00000164124,ENST00000296529,sp|Q7Z5S9|TM144_HUMAN
ENSG00000164134,ENST00000296543,sp|Q9BXJ9|NAA15_HUMAN
ENSG00000170390,ENST00000296550,sp|Q8N568|DCLK2_HUMAN
ENSG00000109670,ENST00000296555,sp|Q969H0|FBXW7_HUMAN
ENSG00000164151,ENST00000296564,sp|Q9Y2F5|ICE1_HUMAN
ENSG00000164161,ENST00000296575,sp|Q96QV1|HHIP_HUMAN
ENSG00000164163,ENST00000296577,sp|P61221|ABCE1_HUMAN
ENSG00000164167,ENST00000296581,sp|P62312|LSM6_HUMAN
ENSG00000164168,ENST00000296582,sp|Q9NVA4|T184C_HUMAN
ENSG00000164171,ENST00000296585,sp|P17301|ITA2_HUMAN
ENSG00000164175,ENST00000296589,sp|Q9UMX9|S45A2_HUMAN
ENSG00000164176,ENST00000296591,sp|O43854|EDIL3_HUMAN
ENSG00000164180,ENST00000296595,sp|Q8NDZ6|T161B_HUMAN
ENSG00000164182,ENST00000296597,sp|Q8N183|NDUF2_HUMAN
ENSG00000164185,ENST00000296600,sp|Q6S9Z5|ZN474_HUMAN
ENSG00000164187,ENST00000296603,sp|Q68DH5|LMBD2_HUMAN
ENSG00000164211,ENST00000296632,sp|Q96DR4|STAR4_HUMAN
ENSG00000164220,ENST00000296641,sp|O00254|PAR3_HUMAN
ENSG00000164236,ENST00000296657,sp|A6NCL7|AN33B_HUMAN
ENSG00000164237,ENST00000296658,sp|Q96DG6|CMBL_HUMAN
ENSG00000164244,ENST00000296666,sp|Q96M27|PRRC1_HUMAN
ENSG00000186468,ENST00000296674,sp|P62266|RS23_HUMAN
ENSG00000164251,ENST00000296677,sp|P55085|PAR2_HUMAN
ENSG00000164253,ENST00000296679,sp|Q9HAD4|WDR41_HUMAN
ENSG00000164256,ENST00000296682,sp|Q9NQV7|PRDM9_HUMAN
ENSG00000164258,ENST00000296684,sp|O43181|NDUS4_HUMAN
ENSG00000164265,ENST00000296694,sp|Q96PL1|SG3A2_HUMAN
ENSG00000164266,ENST00000296695,sp|P00995|ISK1_HUMAN
ENSG00000113649,ENST00000296702,sp|O14776|TCRG1_HUMAN
ENSG00000157510,ENST00000296721,sp|Q8TED9|AF1L1_HUMAN
ENSG00000164287,ENST00000296733,sp|Q86Y33|CD20B_HUMAN
ENSG00000164296,ENST00000296736,sp|Q17RP2|TIGD6_HUMAN
ENSG00000164303,ENST00000296741,sp|Q6UWR7|ENPP6_HUMAN
ENSG00000131711,ENST00000296755,sp|P46821|MAP1B_HUMAN
ENSG00000164325,ENST00000296776,sp|Q8WUU8|TM174_HUMAN
ENSG00000164326,ENST00000296777,sp|Q16568|CART_HUMAN
ENSG00000164327,ENST00000296782,sp|Q6R327|RICTR_HUMAN
ENSG00000164331,ENST00000296785,sp|Q9H9E1|ANRA2_HUMAN
ENSG00000164332,ENST00000296786,sp|Q8WVY7|UBCP1_HUMAN
ENSG00000164338,ENST00000296792,sp|Q8TED0|UTP15_HUMAN
ENSG00000164342,ENST00000296795,sp|O15455|TLR3_HUMAN
ENSG00000164347,ENST00000296805,sp|Q969S9|RRF2M_HUMAN
ENSG00000164366,ENST00000296824,sp|Q96BQ5|CC127_HUMAN
ENSG00000164379,ENST00000296839,sp|Q9C009|FOXQ1_HUMAN
ENSG00000145506,ENST00000296849,sp|Q969F2|NKD2_HUMAN
ENSG00000158987,ENST00000296859,sp|Q8TEU7|RPGF6_HUMAN
ENSG00000146072,ENST00000296861,sp|O75509|TNR21_HUMAN
ENSG00000164393,ENST00000296862,sp|Q8IZF7|AGRF2_HUMAN
ENSG00000164399,ENST00000296870,sp|P08700|IL3_HUMAN
ENSG00000164400,ENST00000296871,sp|P04141|CSF2_HUMAN
ENSG00000164406,ENST00000296877,sp|Q969E1|LEAP2_HUMAN
ENSG00000164438,ENST00000296921,sp|O43711|TLX3_HUMAN
ENSG00000072803,ENST00000296933,sp|Q9UKB1|FBW1B_HUMAN
ENSG00000164458,ENST00000296946,sp|O15178|TBXT_HUMAN
ENSG00000164463,ENST00000296953,sp|Q8IUR6|CRERF_HUMAN
ENSG00000164465,ENST00000296955,sp|Q8N8Z6|DCBD1_HUMAN
ENSG00000164484,ENST00000296978,sp|Q86VY9|T200A_HUMAN
ENSG00000164485,ENST00000349184,sp|Q969J5|I22R2_HUMAN
ENSG00000164500,ENST00000297001,sp|A4D263|SPT48_HUMAN
ENSG00000164508,ENST00000297012,sp|Q96QV6|H2A1A_HUMAN
ENSG00000006747,ENST00000297029,sp|Q9Y6U3|ADSV_HUMAN
ENSG00000008256,ENST00000350796,sp|O43739|CYH3_HUMAN
ENSG00000164535,ENST00000297056,sp|Q8NCG7|DGLB_HUMAN
ENSG00000164542,ENST00000297063,sp|Q8NCT3|K0895_HUMAN
ENSG00000164548,ENST00000297071,sp|Q13595|TRA2A_HUMAN
ENSG00000164574,ENST00000297107,sp|Q86SR1|GLT10_HUMAN
ENSG00000164576,ENST00000297109,sp|Q9HAJ7|SP30L_HUMAN
ENSG00000164597,ENST00000297135,sp|Q9UP83|COG5_HUMAN
ENSG00000164600,ENST00000297142,sp|Q96NK8|NDF6_HUMAN
ENSG00000164603,ENST00000297145,sp|Q1RMZ1|SAMTR_HUMAN
ENSG00000164604,ENST00000297146,sp|P60893|GPR85_HUMAN
ENSG00000164609,ENST00000297151,sp|O95391|SLU7_HUMAN
ENSG00000164615,ENST00000297156,sp|P49069|CAMLG_HUMAN
ENSG00000164610,ENST00000297157,sp|Q8TA86|RP9_HUMAN
ENSG00000164619,ENST00000297161,sp|Q8N8U9|BMPER_HUMAN
ENSG00000113013,ENST00000297185,sp|P38646|GRP75_HUMAN
ENSG00000164645,ENST00000297203,sp|Q8TBZ9|TEX47_HUMAN
ENSG00000164647,ENST00000297205,sp|Q9UHE8|STEA1_HUMAN
ENSG00000164687,ENST00000297258,sp|Q01469|FABP5_HUMAN
ENSG00000164690,ENST00000297261,sp|Q15465|SHH_HUMAN
ENSG00000164695,ENST00000297265,sp|Q96CF2|CHM4C_HUMAN
ENSG00000164694,ENST00000297267,sp|Q4ZHG4|FNDC1_HUMAN
ENSG00000164692,ENST00000297268,sp|P08123|CO1A2_HUMAN
ENSG00000127995,ENST00000297273,sp|Q96PB1|CASD1_HUMAN
ENSG00000164707,ENST00000354042,sp|Q9UKG4|S13A4_HUMAN
ENSG00000164708,ENST00000297283,sp|P15259|PGAM2_HUMAN
ENSG00000164713,ENST00000297290,sp|O95415|BRI3_HUMAN
ENSG00000164715,ENST00000297293,sp|Q8IWU2|LMTK2_HUMAN
ENSG00000164729,ENST00000297307,sp|Q8N808|S35G3_HUMAN
ENSG00000164736,ENST00000297316,sp|Q9H6I2|SOX17_HUMAN
ENSG00000164742,ENST00000297323,sp|Q08828|ADCY1_HUMAN
ENSG00000164743,ENST00000297324,sp|Q96LL4|CH048_HUMAN
ENSG00000164744,ENST00000297325,sp|Q8TAQ9|SUN3_HUMAN
ENSG00000164754,ENST00000297338,sp|O60216|RAD21_HUMAN
ENSG00000164758,ENST00000297347,sp|Q96HR3|MED30_HUMAN
ENSG00000164761,ENST00000297350,sp|O00300|TR11B_HUMAN
ENSG00000164764,ENST00000297354,sp|Q8IVN8|SBSPO_HUMAN
ENSG00000164776,ENST00000297373,sp|Q16816|PHKG1_HUMAN
ENSG00000164778,ENST00000297375,sp|P19622|HME2_HUMAN
ENSG00000164796,ENST00000297405,sp|Q7Z407|CSMD3_HUMAN
ENSG00000164808,ENST00000297423,sp|Q14159|SPIDR_HUMAN
ENSG00000164815,ENST00000297431,sp|O43913|ORC5_HUMAN
ENSG00000164821,ENST00000297435,sp|P12838|DEF4_HUMAN
ENSG00000164822,ENST00000297436,sp|Q01524|DEF6_HUMAN
ENSG00000164825,ENST00000297439,sp|P60022|DEFB1_HUMAN
ENSG00000164818,ENST00000297440,sp|Q86Y56|DAAF5_HUMAN
ENSG00000154188,ENST00000297450,sp|Q15389|ANGP1_HUMAN
ENSG00000164841,ENST00000297459,sp|Q96NL1|TMM74_HUMAN
ENSG00000164855,ENST00000297477,sp|Q6ZMB5|T184A_HUMAN
ENSG00000164867,ENST00000297494,sp|P29474|NOS3_HUMAN
ENSG00000178287,ENST00000351436,sp|Q6PDA7|SG11A_HUMAN
ENSG00000164877,ENST00000297508,sp|Q8IY33|MILK2_HUMAN
ENSG00000164893,ENST00000297524,sp|Q8TCU3|S7A13_HUMAN
ENSG00000164896,ENST00000297532,sp|Q14296|FASTK_HUMAN
ENSG00000164898,ENST00000297534,sp|Q96HJ9|FMC1_HUMAN
ENSG00000164900,ENST00000297537,sp|Q14549|GBX1_HUMAN
ENSG00000164902,ENST00000297540,sp|Q9H814|PHAX_HUMAN
ENSG00000164920,ENST00000297565,sp|Q8N2R0|OSR2_HUMAN
ENSG00000164933,ENST00000297578,sp|Q9H2D1|MFTC_HUMAN
ENSG00000164935,ENST00000297581,sp|Q9H295|DCSTP_HUMAN
ENSG00000164944,ENST00000297591,sp|Q69YN4|VIR_HUMAN
ENSG00000164967,ENST00000297613,sp|Q8N5L8|RP25L_HUMAN
ENSG00000164972,ENST00000297623,sp|Q8NCR6|SMRP1_HUMAN
ENSG00000164976,ENST00000297625,sp|Q6NSJ0|MYORG_HUMAN
ENSG00000164983,ENST00000297632,sp|Q6PI78|TMM65_HUMAN
ENSG00000165006,ENST00000297661,sp|Q9NZ09|UBAP1_HUMAN
ENSG00000106714,ENST00000297668,sp|Q9BZ76|CNTP3_HUMAN
ENSG00000099377,ENST00000297679,sp|Q9H2F3|3BHS7_HUMAN
ENSG00000165030,ENST00000297689,sp|Q16649|NFIL3_HUMAN
ENSG00000165061,ENST00000297737,sp|Q9H898|ZMAT4_HUMAN
ENSG00000165076,ENST00000350549,sp|A4D1T9|PRS37_HUMAN
ENSG00000165078,ENST00000297770,sp|Q8N4T0|CBPA6_HUMAN
ENSG00000165091,ENST00000297784,sp|Q8TDI8|TMC1_HUMAN
ENSG00000165092,ENST00000297785,sp|P00352|AL1A1_HUMAN
ENSG00000128596,ENST00000297788,sp|Q96JN2|CC136_HUMAN
ENSG00000165115,ENST00000297814,sp|Q86VH2|KIF27_HUMAN
ENSG00000165120,ENST00000297819,sp|Q8WWF3|SSMM1_HUMAN
ENSG00000165138,ENST00000353234,sp|Q68DC2|ANKS6_HUMAN
ENSG00000187955,ENST00000297848,sp|Q05707|COEA1_HUMAN
ENSG00000165171,ENST00000297873,sp|Q8N6F8|MET27_HUMAN
ENSG00000147041,ENST00000297875,sp|Q8TDW5|SYTL5_HUMAN
ENSG00000165197,ENST00000297904,sp|O43915|VEGFD_HUMAN
ENSG00000165202,ENST00000297913,sp|Q15612|OR1Q1_HUMAN
ENSG00000165219,ENST00000297933,sp|Q14C86|GAPD1_HUMAN
ENSG00000165238,ENST00000297954,sp|Q9Y3S1|WNK2_HUMAN
ENSG00000165259,ENST00000297977,sp|Q7Z353|HDX_HUMAN
ENSG00000165269,ENST00000297988,sp|O14520|AQP7_HUMAN
ENSG00000165271,ENST00000297990,sp|Q9H6R4|NOL6_HUMAN
ENSG00000165272,ENST00000297991,sp|Q92482|AQP3_HUMAN
ENSG00000165275,ENST00000297994,sp|Q6PF06|TM10B_HUMAN
ENSG00000165304,ENST00000298048,sp|Q14680|MELK_HUMAN
ENSG00000165325,ENST00000298050,sp|Q05D60|DEUP1_HUMAN
ENSG00000165338,ENST00000298068,sp|Q5U5R9|HECD2_HUMAN
ENSG00000165355,ENST00000298097,sp|Q7Z6M2|FBX33_HUMAN
ENSG00000165379,ENST00000298119,sp|Q96NI6|LRFN5_HUMAN
ENSG00000139668,ENST00000298125,sp|Q96P53|WDFY2_HUMAN
ENSG00000165389,ENST00000298130,sp|Q969W0|SPTSA_HUMAN
ENSG00000165392,ENST00000298139,sp|Q14191|WRN_HUMAN
ENSG00000165410,ENST00000298159,sp|Q9Y281|COF2_HUMAN
ENSG00000187754,ENST00000298181,sp|Q7RTT5|SSX7_HUMAN
ENSG00000165434,ENST00000298198,sp|Q6PCE3|PGM2L_HUMAN
ENSG00000165457,ENST00000298223,sp|P14207|FOLR2_HUMAN
ENSG00000165458,ENST00000298229,sp|O15357|SHIP2_HUMAN
ENSG00000165462,ENST00000298231,sp|O14813|PHX2A_HUMAN
ENSG00000165475,ENST00000298248,sp|Q9Y2S2|CRYL1_HUMAN
ENSG00000165478,ENST00000298251,sp|Q14CZ8|HECAM_HUMAN
ENSG00000165494,ENST00000298281,sp|O94913|PCF11_HUMAN
ENSG00000165495,ENST00000298282,sp|Q96KN3|PKNX2_HUMAN
ENSG00000165496,ENST00000298283,sp|Q96L21|RL10L_HUMAN
ENSG00000165501,ENST00000298288,sp|Q96L50|LLR1_HUMAN
ENSG00000165506,ENST00000298292,sp|Q9NVR5|KTU_HUMAN
ENSG00000165507,ENST00000298295,sp|Q9NTK1|DEPP1_HUMAN
ENSG00000165512,ENST00000298299,sp|P17026|ZNF22_HUMAN
ENSG00000165516,ENST00000298307,sp|Q9Y2U9|KLDC2_HUMAN
ENSG00000165525,ENST00000298310,sp|O60524|NEMF_HUMAN
ENSG00000165527,ENST00000298316,sp|P62330|ARF6_HUMAN
ENSG00000165526,ENST00000298317,sp|Q96CM3|RUSD4_HUMAN
ENSG00000165548,ENST00000298351,sp|Q9P1W3|CSC1_HUMAN
ENSG00000165553,ENST00000298352,sp|Q9NPG2|NGB_HUMAN
ENSG00000100505,ENST00000298355,sp|Q9C026|TRIM9_HUMAN
ENSG00000165568,ENST00000298375,sp|Q96JD6|AKCL2_HUMAN
ENSG00000133105,ENST00000298386,sp|Q8WXD0|RXFP2_HUMAN
ENSG00000165584,ENST00000298396,sp|Q99909|SSX3_HUMAN
ENSG00000065665,ENST00000298428,sp|Q9H9S3|S61A2_HUMAN
ENSG00000165660,ENST00000298492,sp|Q15018|ABRX2_HUMAN
ENSG00000165672,ENST00000298510,sp|P30048|PRDX3_HUMAN
ENSG00000165682,ENST00000298527,sp|Q9P126|CLC1B_HUMAN
ENSG00000165684,ENST00000298532,sp|Q5SXM2|SNPC4_HUMAN
ENSG00000165689,ENST00000298537,sp|Q96C92|ENTR1_HUMAN
ENSG00000165694,ENST00000298542,sp|Q6ZUT3|FRMD7_HUMAN
ENSG00000165695,ENST00000298545,sp|Q96MA6|KAD8_HUMAN
ENSG00000165698,ENST00000350499,sp|Q96E40|SACA9_HUMAN
ENSG00000165699,ENST00000298552,sp|Q92574|TSC1_HUMAN
ENSG00000165704,ENST00000298556,sp|P00492|HPRT_HUMAN
ENSG00000122203,ENST00000298569,sp|Q96A73|P33MX_HUMAN
ENSG00000111266,ENST00000298573,sp|Q9BY84|DUS16_HUMAN
ENSG00000165724,ENST00000298585,sp|Q96E35|ZMY19_HUMAN
ENSG00000165730,ENST00000298596,sp|Q6ZVD7|STOX1_HUMAN
ENSG00000165752,ENST00000298630,sp|Q86UX6|ST32C_HUMAN
ENSG00000165794,ENST00000298681,sp|Q9NP94|S39A2_HUMAN
ENSG00000165795,ENST00000298687,sp|Q9UN36|NDRG2_HUMAN
ENSG00000165799,ENST00000298690,sp|Q9H1E1|RNAS7_HUMAN
ENSG00000165801,ENST00000298694,sp|Q8TER5|ARH40_HUMAN
ENSG00000165805,ENST00000298699,sp|Q8NA57|CL050_HUMAN
ENSG00000165806,ENST00000345633,sp|P55210|CASP7_HUMAN
ENSG00000165807,ENST00000298705,sp|Q96LQ0|PPR36_HUMAN
ENSG00000165819,ENST00000298717,sp|Q86U44|MTA70_HUMAN
ENSG00000165837,ENST00000298738,sp|Q5W0A0|ERI6B_HUMAN
ENSG00000180447,ENST00000298743,sp|P54826|GAS1_HUMAN
ENSG00000165832,ENST00000298746,sp|Q8WWH5|TRUB1_HUMAN
ENSG00000062650,ENST00000298767,sp|Q7Z5K2|WAPL_HUMAN
ENSG00000122376,ENST00000298786,sp|Q86V20|SHLD2_HUMAN
ENSG00000165895,ENST00000298815,sp|A6NI28|RHG42_HUMAN
ENSG00000119685,ENST00000298832,sp|Q6EMB2|TTLL5_HUMAN
ENSG00000165912,ENST00000298838,sp|Q9UKS6|PACN3_HUMAN
ENSG00000165916,ENST00000298852,sp|P17980|PRS6A_HUMAN
ENSG00000165917,ENST00000298854,sp|Q13702|RAPSN_HUMAN
ENSG00000165934,ENST00000298875,sp|Q9P2I0|CPSF2_HUMAN
ENSG00000110888,ENST00000298892,sp|Q6IMN6|CAPR2_HUMAN
ENSG00000165943,ENST00000298894,sp|Q96BY2|MOAP1_HUMAN
ENSG00000188906,ENST00000298910,sp|Q5S007|LRRK2_HUMAN
ENSG00000165959,ENST00000298912,sp|Q96JQ2|CLMN_HUMAN
ENSG00000165985,ENST00000298943,sp|Q5VWW1|C1QL3_HUMAN
ENSG00000134627,ENST00000299001,sp|Q7Z3Z4|PIWL4_HUMAN
